aptekarz	aptekarza	MASC;HUM
aquapark	aquaparku	MASC;INAN
ar	ara	MASC;INAN
ara	ary	FEM
arab	araba	MASC;HUM
arabka	arabki	FEM
arabus	arabusa	MASC;HUM
aragonit	aragonitu	MASC;INAN
arbuz	arbuza	MASC;ANIM
archaizm	archaizmu	MASC;INAN
archanioł	archanioła	MASC;ANIM
archipelag	archipelagu	MASC;INAN
architekt	architekta	FEM
archiwum	archiwum	NEUT
arcybiskup	arcybiskupa	MASC;HUM
arcydzieło	arcydzieła	NEUT
areszt	aresztu	MASC;INAN
aresztant	aresztanta	MASC;HUM
arginina	argininy	FEM
aria	arii	FEM
arka	arki	FEM
arkada	arkady	FEM
arkusz	arkusza	MASC;INAN
armata	armaty	FEM
armeńczyk	armeńczyka	MASC;HUM
arnika	arniki	FEM
aromat	aromatu	MASC;INAN
arsenał	arsenału	MASC;INAN
arsenian	arsenianu	MASC;INAN
artykuł	artykułu	MASC;INAN
artysta	artysty	MASC;HUM
artystka	artystki	FEM
arystokrata	arystokraty	MASC;HUM
asembler	asemblera	MASC;INAN
asenterunek	asenterunku	MASC;INAN
asparagina	asparaginy	FEM
aspekt	aspektu	MASC;INAN
asteroida	asteroidy	FEM
asteryzm	asteryzmu	MASC;INAN
astrolabium	astrolabium	NEUT
astrolog	astrologa	MASC;HUM
astronauta	astronauty	MASC;HUM
astronautka	astronautki	FEM
astronom	astronoma	MASC;HUM
asymptota	asymptoty	FEM
asystent	asystenta	MASC;HUM
asystentka	asystentki	FEM
atak	ataku	MASC;INAN
atarynka	atarynki	FEM
ateista	ateisty	MASC;HUM
ateusz	ateusza	MASC;HUM
atlas	atlasu	MASC;INAN
atmosfera	atmosfery	FEM
atom	atomu	MASC;INAN
atrament	atramentu	MASC;INAN
atrapa	atrapy	FEM
atrybut	atrybutu	MASC;INAN
attyka	attyki	FEM
audytorium	audytorium	NEUT
aula	auli	FEM
aureola	aureoli	FEM
austriak	austriaka	MASC;HUM
auto	auta	NEUT
autobiografia	autobiografii	FEM
autobus	autobusu	MASC;INAN
autograf	autografu	MASC;INAN
autokar	autokaru	MASC;INAN
automat	automatu	MASC;INAN
autoportret	autoportretu	MASC;INAN
autor	autora	MASC;HUM
autorytaryzm	autorytaryzmu	MASC;INAN
autostop	autostopu	MASC;INAN
autostopowicz	autostopowicza	MASC;HUM
autostopowiczka	autostopowiczki	FEM
autostrada	autostrady	FEM
awanturnik	awanturnika	MASC;HUM
awers	awersu	MASC;INAN
azot	azotu	MASC;INAN
azotan	azotanu	MASC;INAN
azuryt	azurytu	MASC;INAN
azyl	azylu	MASC;INAN
babcia	babci	FEM
babeczka	babeczki	FEM
babka	babki	FEM
babunia	babuni	FEM
baca	bacy	MASC;HUM
bacówka	bacówki	FEM
bad	badu	MASC;INAN
badanie	badania	NEUT
badyl	badyla	MASC;INAN
bagatela	bagateli	FEM
bagażnik	bagażnika	MASC;INAN
bagietka	bagietki	FEM
bagnet	bagnetu	MASC;INAN
bagnica	bagnicy	FEM
bagno	bagna	NEUT
bajgiel	bajgla	MASC;INAN
bajka	bajki	FEM
bajt	bajta	MASC;INAN
bak	baku	MASC;INAN
bakburta	bakburty	FEM
baks	baksa	MASC;ANIM
bakteriofag	bakteriofaga	MASC;ANIM
bal	balu	MASC;INAN
balast	balastu	MASC;INAN
baldachim	baldachimu	MASC;INAN
balet	baletu	MASC;INAN
balia	balii	FEM
balista	balisty	FEM
balkon	balkonu	MASC;INAN
balon	balonu	MASC;INAN
balsam	balsamu	MASC;INAN
balustrada	balustrady	FEM
ban	bana	MASC;ANIM
banan	banana	MASC;ANIM
banda	bandy	FEM
bandera	bandery	FEM
bandyta	bandyty	MASC;HUM
bandzior	bandziora	MASC;HUM
banita	banity	MASC;HUM
bank	banku	MASC;INAN
bankiet	bankietu	MASC;INAN
banknot	banknotu	MASC;INAN
bankomat	bankomatu	MASC;INAN
bankructwo	bankructwa	NEUT
bankrut	bankruta	MASC;HUM
baobab	baobabu	MASC;INAN
barabanda	barabandy	FEM
barbarzyniec	barbarzyńca	MASC;HUM
barbarzyńca	barbarzyńcy	MASC;HUM
barbarzyństwo	barbarzyństwa	NEUT
bardak	bardaku	MASC;INAN
bareizm	bareizmu	MASC;INAN
barion	barionu	MASC;INAN
bark	barku	MASC;INAN
barka	barki	FEM
barman	barmana	MASC;HUM
barn	barnu	MASC;INAN
barograf	barografu	MASC;INAN
barogram	barogramu	MASC;INAN
barometr	barometru	MASC;INAN
barwa	barwy	FEM
barwinek	barwinka	MASC;ANIM
baryłka	baryłki	FEM
barć	barci	FEM
barłóg	barłogu	MASC;INAN
bas	basu	MASC;INAN
basen	basenu	MASC;INAN
basior	basiora	MASC;ANIM
basista	basisty	MASC;HUM
basistka	basistki	FEM
bask	baska	MASC;HUM
baskijka	baskijki	FEM
baszta	baszty	FEM
bat	bata	MASC;INAN
batat	batata	MASC;ANIM
baton	batonu	MASC;INAN
batonik	batonika	MASC;ANIM
batuta	batuty	FEM
batyskaf	batyskafu	MASC;INAN
bawełna	bawełny	FEM
bazalt	bazaltu	MASC;INAN
bazar	bazaru	MASC;INAN
bazylia	bazylii	FEM
bazylika	bazyliki	FEM
bałałajka	bałałajki	FEM
bałt	bałta	MASC;HUM
bałwan	bałwana	MASC;ANIM
bałwochwalca	bałwochwalcy	MASC;HUM
bańka	bańki	FEM
baśń	baśni	FEM
bażant	bażanta	MASC;ANIM
bażyna	bażyny	FEM
beczka	beczki	FEM
beczułka	beczułki	FEM
bednarz	bednarza	MASC;HUM
beka	beki	FEM
bekerel	bekerela	MASC;INAN
bekon	bekonu	MASC;INAN
beleczka	beleczki	FEM
belg	belga	MASC;HUM
belgijka	belgijki	FEM
belka	belki	FEM
bemol	bemola	MASC;INAN
benzen	benzenu	MASC;INAN
beret	beretu	MASC;INAN
berło	berła	NEUT
bez	bzu	MASC;INAN
beza	bezy	FEM
bezbożnik	bezbożnika	MASC;HUM
bezdomny	bezdomnego	MASC;HUM
bezokolicznik	bezokolicznika	MASC;INAN
bezpieczeństwo	bezpieczeństwa	NEUT
bezpiecznik	bezpiecznika	MASC;INAN
bełkot	bełkotu	MASC;INAN
bełt	bełtu	MASC;INAN
białas	białasa	MASC;HUM
białko	białka	NEUT
białogłowa	białogłowy	FEM
białorusin	białorusina	MASC;HUM
białorusinka	białorusinki	FEM
białorzytka	białorzytki	FEM
biba	biby	FEM
bibliograf	bibliografa	MASC;HUM
biblioteczka	biblioteczki	FEM
biblioteka	biblioteki	FEM
bibliotekarka	bibliotekarki	FEM
bibliotekarz	bibliotekarza	MASC;HUM
bibuła	bibuły	FEM
biceps	bicepsa	MASC;INAN
bicie	bicia	NEUT
bidet	bidetu	MASC;INAN
biedactwo	biedactwa	NEUT
biedak	biedaka	MASC;HUM
biedroneczka	biedroneczki	FEM
bieg	biegu	MASC;INAN
biegunka	biegunki	FEM
biegły	biegłego	MASC;HUM
bielik	bielika	MASC;ANIM
bielmo	bielma	NEUT
bieluń	bieluni	FEM
biernik	biernika	MASC;INAN
bierwiono	bierwiona	NEUT
bierzmowanie	bierzmowania	NEUT
bies	biesa	MASC;ANIM
biesiada	biesiady	FEM
bieługa	bieługi	FEM
bila	bili	FEM
bilet	biletu	MASC;INAN
biodro	biodra	NEUT
biogaz	biogazu	MASC;INAN
biograf	biografa	MASC;HUM
biografia	biografii	FEM
biolog	biologa	MASC;HUM
biopaliwo	biopaliwa	NEUT
biotop	biotopu	MASC;INAN
bis	bisu	MASC;INAN
biskup	biskupa	MASC;HUM
biszkopt	biszkoptu	MASC;INAN
bitwa	bitwy	FEM
biurko	biurka	NEUT
biuro	biura	NEUT
biurowiec	biurowca	MASC;INAN
biurwa	biurwy	FEM
biustonosz	biustonosza	MASC;INAN
biznes	biznesu	MASC;INAN
biznesmen	biznesmena	MASC;HUM
bizon	bizona	MASC;ANIM
blacha	blachy	FEM
blacharz	blacharza	MASC;HUM
blachosmród	blachosmroda	MASC;ANIM
blask	blasku	MASC;INAN
blazonowanie	blazonowania	NEUT
blenda	blendy	FEM
blichtr	blichtru	MASC;INAN
blizna	blizny	FEM
bliźni	bliźniego	MASC;HUM
bliźniak	bliźniaka	MASC;HUM
bliźnię	bliźnięcia	NEUT
blog	blogu	MASC;INAN
bloger	blogera	MASC;HUM
blok	bloku	MASC;INAN
blokada	blokady	FEM
blokowisko	blokowiska	NEUT
blondyn	blondyna	MASC;HUM
blondynka	blondynki	FEM
bluszczyk	bluszczyku	MASC;INAN
bluza	bluzy	FEM
bluzeczka	bluzeczki	FEM
bluzka	bluzki	FEM
bobas	bobasa	MASC;HUM
bochen	bochna	MASC;INAN
bod	bodu	MASC;INAN
bodziec	bodźca	MASC;INAN
bogactwo	bogactwa	NEUT
bogacz	bogacza	MASC;HUM
bogini	bogini	FEM
bohater	bohatera	MASC;HUM
bohaterka	bohaterki	FEM
boisko	boiska	NEUT
boja	boi	FEM
bojaźń	bojaźni	FEM
bok	boku	MASC;INAN
boks	boksu	MASC;INAN
boksyt	boksytu	MASC;INAN
bolec	bolca	MASC;INAN
bolid	bolidu	MASC;INAN
bomba	bomby	FEM
bombka	bombki	FEM
borowik	borowika	MASC;ANIM
borowina	borowiny	FEM
borsuk	borsuka	MASC;ANIM
borówka	borówki	FEM
bosak	bosaka	MASC;INAN
boskość	boskości	FEM
bosman	bosmana	MASC;HUM
botanik	botanika	MASC;HUM
bozon	bozonu	MASC;INAN
boćwina	boćwiny	FEM
bożnica	bożnicy	FEM
bożyszcze	bożyszcza	NEUT
bractwo	bractwa	NEUT
brak	braku	MASC;INAN
brama	bramy	FEM
bramka	bramki	FEM
bramkarz	bramkarza	MASC;HUM
bransoleta	bransolety	FEM
bransoletka	bransoletki	FEM
branża	branży	FEM
brat	brata	MASC;HUM
bratanek	bratanka	MASC;HUM
bratanica	bratanicy	FEM
bratek	bratka	MASC;INAN
braterstwo	braterstwa	NEUT
bratobójstwo	bratobójstwa	NEUT
bratowa	bratowej	FEM
brew	brwi	FEM
brewiarz	brewiarza	MASC;INAN
brezent	brezentu	MASC;INAN
broda	brody	FEM
brodacz	brodacza	MASC;HUM
brodawka	brodawki	FEM
brodawnik	brodawnika	MASC;INAN
brojler	brojlera	MASC;ANIM
brokuł	brokułu	MASC;INAN
brona	brony	FEM
brosma	brosmy	FEM
brosza	broszy	FEM
broszka	broszki	FEM
broszura	broszury	FEM
browek	browka	MASC;ANIM
browiec	browca	MASC;ANIM
broń	broni	FEM
brud	brudu	MASC;INAN
brudas	brudasa	MASC;HUM
bruk	bruku	MASC;INAN
brukiew	brukwi	FEM
brukowiec	brukowca	MASC;INAN
brukselka	brukselki	FEM
brunet	bruneta	MASC;HUM
bruneta	brunety	FEM
brunetka	brunetki	FEM
brus	brusa	MASC;INAN
bruzda	bruzdy	FEM
bryg	brygu	MASC;INAN
brykiet	brykietu	MASC;INAN
brylant	brylantu	MASC;INAN
brytyjczyk	brytyjczyka	MASC;HUM
bryza	bryzy	FEM
bryła	bryły	FEM
brzask	brzasku	MASC;INAN
brzeg	brzegu	MASC;INAN
brzemię	brzemienia	NEUT
brzoskwinia	brzoskwini	FEM
brzoskwinka	brzoskwinki	FEM
brzoza	brzozy	FEM
brzuch	brzucha	MASC;INAN
brzuszek	brzuszka	MASC;INAN
brzydal	brzydala	MASC;HUM
brzydula	brzyduli	FEM
bród	brodu	MASC;INAN
bróg	brogu	MASC;INAN
brąz	brązu	MASC;INAN
brązówka	brązówki	FEM
buc	buca	MASC;ANIM
buda	budy	FEM
buddysta	buddysty	MASC;HUM
buddystka	buddystki	FEM
budowa	budowy	FEM
budowla	budowli	FEM
budowniczy	budowniczego	MASC;HUM
budulec	budulca	MASC;INAN
budynek	budynku	MASC;INAN
budyń	budyniu	MASC;INAN
budzik	budzika	MASC;INAN
budziszynianin	budziszynianina	MASC;HUM
budziszynianka	budziszynianki	FEM
budżet	budżetu	MASC;INAN
budżetówka	budżetówki	FEM
bufon	bufona	MASC;HUM
bufor	buforu	MASC;INAN
buhaj	buhaja	MASC;ANIM
bukiet	bukietu	MASC;INAN
bukiew	bukwi	FEM
bukłak	bukłaka	MASC;INAN
buldog	buldoga	MASC;ANIM
bulla	bulli	FEM
bulwa	bulwy	FEM
bulwka	bulwki	FEM
bumerang	bumerangu	MASC;INAN
bunt	buntu	MASC;INAN
buntownik	buntownika	MASC;HUM
burak	buraka	MASC;ANIM
burda	burdy	FEM
burdelmama	burdelmamy	FEM
burka	burki	FEM
burmistrz	burmistrza	MASC;HUM
burnus	burnusa	MASC;INAN
bursztyn	bursztynu	MASC;INAN
burza	burzy	FEM
burżuj	burżuja	MASC;HUM
bus	busa	MASC;ANIM
but	buta	MASC;INAN
butan	butanu	MASC;INAN
buteleczka	buteleczki	FEM
butelka	butelki	FEM
butik	butiku	MASC;INAN
buzia	buzi	FEM
buziak	buziaka	MASC;ANIM
buławnik	buławnika	MASC;INAN
bułeczka	bułeczki	FEM
bułgar	bułgara	MASC;HUM
bułgarka	bułgarki	FEM
bułka	bułki	FEM
buńczuk	buńczuka	MASC;INAN
byt	bytu	MASC;INAN
bywalec	bywalca	MASC;HUM
była	byłej	FEM
były	byłego	MASC;HUM
bóbr	bobra	MASC;ANIM
bóg	boga	MASC;HUM
bójka	bójki	FEM
bór	boru	MASC;INAN
bóstwo	bóstwa	NEUT
bąbelek	bąbelka	MASC;INAN
bąk	bąka	MASC;ANIM
bęben	bębna	MASC;INAN
bękart	bękarta	MASC;ANIM
błona	błony	FEM
błonie	błonia	NEUT
błotniak	błotniaka	MASC;ANIM
błotnik	błotnika	MASC;INAN
błoto	błota	NEUT
błysk	błysku	MASC;INAN
błyskawica	błyskawicy	FEM
błąd	błędu	MASC;INAN
błękit	błękitu	MASC;INAN
cacko	cacka	NEUT
cadyk	cadyka	MASC;HUM
cal	cala	MASC;INAN
cap	capa	MASC;ANIM
car	cara	MASC;HUM
caryca	carycy	FEM
casting	castingu	MASC;INAN
catering	cateringu	MASC;INAN
całka	całki	FEM
całkowanie	całkowania	NEUT
całopalenie	całopalenia	NEUT
całun	całunu	MASC;INAN
ceber	cebra	MASC;INAN
cebrzyk	cebrzyka	MASC;INAN
cebula	cebuli	FEM
cebulica	cebulicy	FEM
cebulka	cebulki	FEM
cech	cechu	MASC;INAN
cecha	cechy	FEM
cedr	cedru	MASC;INAN
cedzak	cedzaka	MASC;INAN
cedzidło	cedzidła	NEUT
cegiełka	cegiełki	FEM
cegła	cegły	FEM
cegłówka	cegłówki	FEM
cela	celi	FEM
celnik	celnika	MASC;HUM
celownik	celownika	MASC;INAN
celt	celta	MASC;HUM
cena	ceny	FEM
cennik	cennika	MASC;INAN
cenobita	cenobity	MASC;HUM
cent	centa	MASC;ANIM
centrum	centrum	NEUT
centymetr	centymetra	MASC;INAN
cep	cepa	MASC;INAN
cera	cery	FEM
cerkiew	cerkwi	FEM
certyfikat	certyfikatu	MASC;INAN
cesarka	cesarki	FEM
cesarstwo	cesarstwa	NEUT
cesarzowa	cesarzowej	FEM
cewa	cewy	FEM
cewka	cewki	FEM
cewnik	cewnika	MASC;INAN
cezar	cezara	MASC;HUM
chabeta	chabety	FEM
chan	chana	MASC;HUM
charakter	charakteru	MASC;INAN
chart	charta	MASC;ANIM
chasyd	chasyda	MASC;HUM
chata	chaty	FEM
chatka	chatki	FEM
chaus	chausa	MASC;ANIM
chałka	chałki	FEM
chałupa	chałupy	FEM
chałwa	chałwy	FEM
chciwość	chciwości	FEM
cheeseburger	cheeseburgera	MASC;ANIM
chemik	chemika	MASC;HUM
chinka	chinki	FEM
chips	chipsa	MASC;ANIM
chirurg	chirurga	MASC;HUM
chleb	chleba	MASC;INAN
chloran	chloranu	MASC;INAN
chlorek	chlorku	MASC;INAN
chmurka	chmurki	FEM
chochelka	chochelki	FEM
chochla	chochli	FEM
chochlik	chochlika	MASC;ANIM
chodak	chodaka	MASC;INAN
chodnik	chodnika	MASC;INAN
choineczka	choineczki	FEM
choinka	choinki	FEM
cholewa	cholewy	FEM
chomik	chomika	MASC;ANIM
chomąto	chomąta	NEUT
choroba	choroby	FEM
chorwat	chorwata	MASC;HUM
choróbsko	choróbska	NEUT
chorągiew	chorągwi	FEM
chram	chramu	MASC;INAN
chromosom	chromosomu	MASC;INAN
chronolatria	chronolatrii	FEM
chrupek	chrupka	MASC;INAN
chruścik	chruścika	MASC;ANIM
chrystadelfianin	chrystadelfianina	MASC;HUM
chrzcielnica	chrzcielnicy	FEM
chrzest	chrztu	MASC;INAN
chrześcijanin	chrześcijanina	MASC;HUM
chrześniak	chrześniaka	MASC;HUM
chrząszcz	chrząszcza	MASC;ANIM
chrzęst	chrzęstu	MASC;INAN
chujnia	chujni	FEM
chusta	chusty	FEM
chusteczka	chusteczki	FEM
chwast	chwastu	MASC;INAN
chwila	chwili	FEM
chwileczka	chwileczki	FEM
chwilka	chwilki	FEM
chwilówka	chwilówki	FEM
chwyt	chwytu	MASC;INAN
chód	chodu	MASC;INAN
chór	chóru	MASC;INAN
chów	chowu	MASC;INAN
chłam	chłamu	MASC;INAN
chłodnia	chłodni	FEM
chłodnica	chłodnicy	FEM
chłodnik	chłodniku	MASC;INAN
chłop	chłopa	MASC;HUM
chłopak	chłopaka	MASC;HUM
chłopczyca	chłopczycy	FEM
chłopczyk	chłopczyka	MASC;HUM
chłopiec	chłopca	MASC;HUM
chłosta	chłosty	FEM
ciacho	ciacha	NEUT
ciapaty	ciapatego	MASC;HUM
ciasteczko	ciasteczka	NEUT
ciastko	ciastka	NEUT
ciasto	ciasta	NEUT
ciałko	ciałka	NEUT
ciało	ciała	NEUT
ciecz	cieczy	FEM
cielsko	cielska	NEUT
cielę	cielęcia	NEUT
ciemiernik	ciemiernika	MASC;INAN
ciemię	ciemienia	NEUT
ciemnica	ciemnicy	FEM
ciemność	ciemności	FEM
ciepłota	ciepłoty	FEM
cierniówka	cierniówki	FEM
cierń	ciernia	MASC;INAN
ciesak	ciesaka	MASC;INAN
cietrzew	cietrzewia	MASC;ANIM
cieć	ciecia	MASC;HUM
cieślica	cieślicy	FEM
cieśnina	cieśniny	FEM
cinkciarz	cinkciarza	MASC;HUM
ciocia	cioci	FEM
ciosła	ciosły	FEM
ciota	cioty	FEM
ciotka	ciotki	FEM
cipa	cipy	FEM
cipeczka	cipeczki	FEM
cipka	cipki	FEM
ciuch	ciucha	MASC;INAN
ciuchcia	ciuchci	FEM
ciufcia	ciufci	FEM
ciąg	ciągu	MASC;INAN
ciągnik	ciągnika	MASC;INAN
ciąża	ciąży	FEM
cięciwa	cięciwy	FEM
ciężar	ciężaru	MASC;INAN
ciężarówka	ciężarówki	FEM
ciśnienie	ciśnienia	NEUT
ciżba	ciżby	FEM
cmentarz	cmentarza	MASC;INAN
cnota	cnoty	FEM
cnotka	cnotki	FEM
cokół	cokoła	MASC;INAN
cosinus	cosinusa	MASC;INAN
cotangens	cotangensa	MASC;INAN
cud	cudu	MASC;INAN
cudo	cuda	NEUT
cudzoziemiec	cudzoziemca	MASC;HUM
cudzołożnik	cudzołożnika	MASC;HUM
cudzołóstwo	cudzołóstwa	NEUT
cudzysłów	cudzysłowu	MASC;INAN
cug	cugu	MASC;INAN
cugiel	cugla	MASC;INAN
cukier	cukru	MASC;INAN
cukiereczek	cukiereczka	MASC;ANIM
cukierek	cukierka	MASC;INAN
cukiernik	cukiernika	MASC;HUM
cukrzyca	cukrzycy	FEM
cuma	cumy	FEM
cwel	cwela	MASC;HUM
cyberprzestrzeń	cyberprzestrzeni	FEM
cyborg	cyborga	MASC;ANIM
cyc	cyca	MASC;INAN
cycek	cycka	MASC;INAN
cycuszek	cycuszka	MASC;INAN
cydr	cydru	MASC;INAN
cyfra	cyfry	FEM
cygan	cygana	MASC;HUM
cyganka	cyganki	FEM
cygaro	cygara	NEUT
cykada	cykady	FEM
cykloida	cykloidy	FEM
cymes	cymesu	MASC;INAN
cyngiel	cyngla	MASC;INAN
cynik	cynika	MASC;HUM
cynk	cynku	MASC;INAN
cyrk	cyrku	MASC;INAN
cyrulik	cyrulika	MASC;HUM
cyrylica	cyrylicy	FEM
cysteina	cysteiny	FEM
cysterna	cysterny	FEM
cytadela	cytadeli	FEM
cytat	cytatu	MASC;INAN
cytoplazma	cytoplazmy	FEM
cytra	cytry	FEM
cytryna	cytryny	FEM
cytrynka	cytrynki	FEM
cytwar	cytwaru	MASC;INAN
czad	czadu	MASC;INAN
czajka	czajki	FEM
czajnik	czajnika	MASC;INAN
czako	czaka	NEUT
czapeczka	czapeczki	FEM
czapla	czapli	FEM
czaprak	czapraka	MASC;INAN
czar	czaru	MASC;INAN
czarnoksiężnik	czarnoksiężnika	MASC;HUM
czarnoziem	czarnoziemu	MASC;INAN
czarnuch	czarnucha	MASC;HUM
czarnuszka	czarnuszki	FEM
czarny	czarnego	MASC;HUM
czarownica	czarownicy	FEM
czarownik	czarownika	MASC;HUM
czart	czarta	MASC;ANIM
czas	czasu	MASC;INAN
czasomierz	czasomierza	MASC;INAN
czasopismo	czasopisma	NEUT
czasoprzestrzeń	czasoprzestrzeni	FEM
czasownik	czasownika	MASC;INAN
czasza	czaszy	FEM
czaszka	czaszki	FEM
czasówka	czasówki	FEM
czcionka	czcionki	FEM
czech	czecha	MASC;HUM
czek	czeku	MASC;INAN
czekan	czekana	MASC;INAN
czekolada	czekolady	FEM
czekoladka	czekoladki	FEM
czeladnik	czeladnika	MASC;HUM
czelesta	czelesty	FEM
czeluść	czeluści	FEM
czepek	czepka	MASC;INAN
czeremcha	czeremchy	FEM
czerep	czerepa	MASC;INAN
czereśnia	czereśni	FEM
czerniak	czerniaka	MASC;ANIM
czernica	czernicy	FEM
czernina	czerniny	FEM
czerpak	czerpaka	MASC;INAN
czerw	czerwia	MASC;ANIM
czerwiec	czerwca	MASC;INAN
czerwień	czerwieni	FEM
